player_id,player_name,country,teams,positions,appearances,starts,minutes,goals,xg,shots,shots_on_target,shots_first_time,shots_one_on_one,shots_left_foot,shots_right_foot,shots_head,goals_p90,xg_p90,shots_p90,shots_on_target_p90,shots_first_time_p90,shots_one_on_one_p90,shot_accuracy,conversion,xg_per_shot,goals_minus_xg,shot_left_share,shot_right_share,shot_head_share,assists,key_passes,assists_p90,key_passes_p90,passes,passes_completed,passes_left_foot,passes_right_foot,passes_head,passes_ground,passes_low,passes_high,crosses,cut_backs,switches,through_balls,passes_p90,passes_completed_p90,crosses_p90,cut_backs_p90,switches_p90,through_balls_p90,pass_completion,pass_left_share,pass_right_share,pass_head_share,pass_ground_share,pass_low_share,pass_high_share,cross_share,cut_back_share,switch_share,through_ball_share,carries,dribbles,dribbles_completed,fouls_won,dispossessed,miscontrols,errors,offsides,carries_p90,dribbles_p90,dribbles_completed_p90,fouls_won_p90,dispossessed_p90,miscontrols_p90,errors_p90,offsides_p90,dribble_success,tackles,interceptions,clearances,blocks,pressures,ball_recoveries,counterpresses,dribbled_past,fifty_fifties,shields,fouls_committed,tackles_p90,interceptions_p90,clearances_p90,blocks_p90,pressures_p90,ball_recoveries_p90,counterpresses_p90,dribbled_past_p90,fifty_fifties_p90,shields_p90,fouls_committed_p90,aerials,aerials_won,aerials_p90,aerials_won_p90,aerial_win_rate,yellow_cards,red_cards,yellow_cards_p90,red_cards_p90,left_ratio,right_ratio
10783,Lee Cattermole,England,Sunderland,"Center Defensive Midfield, Left Center Midfield, Left Defensive Midfield, Right Center Midfield, Right Defensive Midfield",31,27,2304.2,0,0.672,10,1,4,1,1,9,0,0.0,0.026,0.391,0.039,0.156,0.039,0.1,0.0,0.067,-0.672,0.1,0.9,0.0,0,20,0.0,0.781,970,729,92,744,90,577,158,235,8,0,34,16,37.887,28.474,0.312,0.0,1.328,0.625,0.752,0.095,0.767,0.093,0.595,0.163,0.242,0.008,0.0,0.035,0.016,659,19,14,20,23,15,0,0,25.74,0.742,0.547,0.781,0.898,0.586,0.0,0.0,0.737,57,36,38,47,440,127,162,42,0,0,47,2.226,1.406,1.484,1.836,17.186,4.961,6.328,1.64,0.0,0.0,1.836,72,43,2.812,1.68,0.597,8,0,0.312,0.0,0.11,0.89
11062,Graziano Pellè,Italy,Southampton,"Center Forward, Left Center Forward, Left Wing, Right Center Forward, Right Center Midfield, Right Wing",30,23,2293.0,11,7.72,82,26,28,1,15,37,30,0.432,0.303,3.218,1.02,1.099,0.039,0.317,0.134,0.094,3.28,0.183,0.451,0.366,6,32,0.235,1.256,889,574,95,524,66,361,303,225,12,1,16,12,34.893,22.529,0.471,0.039,0.628,0.471,0.646,0.107,0.589,0.074,0.406,0.341,0.253,0.013,0.001,0.018,0.013,674,29,14,34,60,85,0,0,26.454,1.138,0.549,1.334,2.355,3.336,0.0,0.0,0.483,11,6,28,25,259,74,98,9,0,0,44,0.432,0.235,1.099,0.981,10.166,2.904,3.846,0.353,0.0,0.0,1.727,277,153,10.872,6.005,0.552,6,0,0.235,0.0,0.164,0.836
4724,Glen Johnson,England,Stoke City,"Right Back, Right Center Back",25,25,2272.4,0,1.033,18,5,3,1,11,7,0,0.0,0.041,0.713,0.198,0.119,0.04,0.278,0.0,0.057,-1.033,0.611,0.389,0.0,3,19,0.119,0.753,1205,945,92,817,33,685,239,281,37,3,21,6,47.725,37.427,1.465,0.119,0.832,0.238,0.784,0.076,0.678,0.027,0.568,0.198,0.233,0.031,0.002,0.017,0.005,874,72,38,12,24,19,0,0,34.615,2.852,1.505,0.475,0.951,0.753,0.0,0.0,0.528,46,30,41,59,215,129,105,36,0,2,14,1.822,1.188,1.624,2.337,8.515,5.109,4.159,1.426,0.0,0.079,0.554,29,16,1.149,0.634,0.552,1,0,0.04,0.0,0.111,0.889
3464,James McArthur,Scotland,Crystal Palace,"Center Attacking Midfield, Left Center Midfield, Left Defensive Midfield, Right Center Midfield, Right Defensive Midfield",28,26,2265.8,2,1.179,16,5,7,0,7,8,1,0.079,0.047,0.636,0.199,0.278,0.0,0.312,0.125,0.074,0.821,0.438,0.5,0.062,2,21,0.079,0.834,1067,900,236,713,63,725,173,169,6,0,36,2,42.382,35.749,0.238,0.0,1.43,0.079,0.843,0.221,0.668,0.059,0.679,0.162,0.158,0.006,0.0,0.034,0.002,818,33,20,29,34,17,2,1,32.492,1.311,0.794,1.152,1.351,0.675,0.079,0.04,0.606,51,38,29,74,516,183,183,52,2,0,45,2.026,1.509,1.152,2.939,20.496,7.269,7.269,2.065,0.079,0.0,1.787,100,41,3.972,1.629,0.41,5,0,0.199,0.0,0.252,0.748
4891,Ibrahim Afellay,Netherlands,Stoke City,"Center Attacking Midfield, Left Center Midfield, Left Defensive Midfield, Left Midfield, Left Wing, Right Center Midfield, Right Defensive Midfield, Right Midfield, Right Wing",31,24,2249.8,2,2.213,39,9,12,1,16,22,1,0.08,0.089,1.56,0.36,0.48,0.04,0.231,0.051,0.057,-0.213,0.41,0.564,0.026,2,21,0.08,0.84,1331,1146,160,1110,38,1023,156,152,30,0,59,5,53.245,45.844,1.2,0.0,2.36,0.2,0.861,0.12,0.834,0.029,0.769,0.117,0.114,0.023,0.0,0.044,0.004,1203,59,40,42,41,38,0,0,48.124,2.36,1.6,1.68,1.64,1.52,0.0,0.0,0.678,28,11,13,32,346,158,128,16,1,0,25,1.12,0.44,0.52,1.28,13.841,6.321,5.12,0.64,0.04,0.0,1.0,32,14,1.28,0.56,0.438,3,1,0.12,0.04,0.135,0.865
4280,Winston Reid,New Zealand,West Ham United,"Center Back, Left Center Back, Right Center Back",24,24,2241.5,1,1.58,18,5,5,0,2,5,11,0.04,0.063,0.723,0.201,0.201,0.0,0.278,0.056,0.088,-0.58,0.111,0.278,0.611,1,5,0.04,0.201,826,691,95,622,71,556,85,185,0,0,23,0,33.165,27.745,0.0,0.0,0.923,0.0,0.837,0.115,0.753,0.086,0.673,0.103,0.224,0.0,0.0,0.028,0.0,538,2,2,29,5,3,0,0,21.602,0.08,0.08,1.164,0.201,0.12,0.0,0.0,1.0,49,41,177,51,248,64,103,16,0,2,24,1.967,1.646,7.107,2.048,9.958,2.57,4.136,0.642,0.0,0.08,0.964,111,66,4.457,2.65,0.595,5,0,0.201,0.0,0.134,0.866
6409,Adam Smith,England,AFC Bournemouth,"Left Back, Left Midfield, Right Back, Right Center Back, Right Midfield",31,22,2230.6,2,0.522,15,4,1,0,3,11,1,0.081,0.021,0.605,0.161,0.04,0.0,0.267,0.133,0.035,1.478,0.2,0.733,0.067,0,14,0.0,0.565,1274,1045,108,825,43,729,296,249,43,2,16,1,51.403,42.164,1.735,0.081,0.646,0.04,0.82,0.085,0.648,0.034,0.572,0.232,0.195,0.034,0.002,0.013,0.001,946,56,35,55,37,38,0,0,38.169,2.259,1.412,2.219,1.493,1.533,0.0,0.0,0.625,67,27,49,50,538,108,168,35,1,0,38,2.703,1.089,1.977,2.017,21.707,4.358,6.778,1.412,0.04,0.0,1.533,78,33,3.147,1.331,0.423,5,0,0.202,0.0,0.117,0.883
3842,Shane Long,Ireland,Southampton,"Center Attacking Midfield, Center Forward, Left Attacking Midfield, Left Center Forward, Left Wing, Right Center Forward, Right Wing",28,23,2215.2,10,7.984,63,25,19,5,9,31,22,0.406,0.324,2.56,1.016,0.772,0.203,0.397,0.159,0.127,2.016,0.143,0.492,0.349,4,34,0.163,1.381,649,418,74,401,52,339,169,141,44,3,9,6,26.368,16.983,1.788,0.122,0.366,0.244,0.644,0.114,0.618,0.08,0.522,0.26,0.217,0.068,0.005,0.014,0.009,498,29,12,45,40,81,0,0,20.233,1.178,0.488,1.828,1.625,3.291,0.0,0.0,0.414,24,15,18,34,359,73,97,21,1,1,42,0.975,0.609,0.731,1.381,14.586,2.966,3.941,0.853,0.041,0.041,1.706,265,123,10.767,4.997,0.464,2,0,0.081,0.0,0.161,0.839
3594,Danny Rose,England,Tottenham Hotspur,"Left Back, Left Wing Back",24,24,2212.0,1,0.9,26,4,10,1,24,1,1,0.041,0.037,1.058,0.163,0.407,0.041,0.154,0.038,0.035,0.1,0.923,0.038,0.038,3,23,0.122,0.936,1433,1077,933,142,56,818,287,328,56,7,33,3,58.305,43.82,2.278,0.285,1.343,0.122,0.752,0.651,0.099,0.039,0.571,0.2,0.229,0.039,0.005,0.023,0.002,990,52,27,50,21,24,1,0,40.28,2.116,1.099,2.034,0.854,0.976,0.041,0.0,0.519,70,32,78,48,299,126,140,22,1,3,42,2.848,1.302,3.174,1.953,12.165,5.127,5.696,0.895,0.041,0.122,1.709,62,33,2.523,1.343,0.532,7,0,0.285,0.0,0.87,0.13
3475,Per Mertesacker,Germany,Arsenal,"Center Attacking Midfield, Left Wing, Right Center Back",24,24,2211.6,0,1.237,8,2,1,0,1,0,7,0.0,0.05,0.326,0.081,0.041,0.0,0.25,0.0,0.155,-1.237,0.125,0.0,0.875,0,1,0.0,0.041,1238,1116,230,882,67,964,131,143,0,0,16,1,50.38,45.415,0.0,0.0,0.651,0.041,0.901,0.186,0.712,0.054,0.779,0.106,0.116,0.0,0.0,0.013,0.001,824,2,2,9,2,7,1,0,33.532,0.081,0.081,0.366,0.081,0.285,0.041,0.0,1.0,20,16,136,25,87,61,38,5,2,2,8,0.814,0.651,5.534,1.017,3.54,2.482,1.546,0.203,0.081,0.081,0.326,105,82,4.273,3.337,0.781,1,1,0.041,0.041,0.208,0.792
4090,Adam David Lallana,England,Liverpool,"Center Attacking Midfield, Center Forward, Left Center Forward, Left Center Midfield, Left Midfield, Left Wing, Right Attacking Midfield, Right Center Forward, Right Center Midfield, Right Midfield, Right Wing",30,23,2189.2,4,3.886,42,16,12,2,22,16,4,0.164,0.16,1.727,0.658,0.493,0.082,0.381,0.095,0.093,0.114,0.524,0.381,0.095,7,51,0.288,2.097,1046,817,275,677,57,752,150,144,43,4,18,12,43.002,33.588,1.768,0.164,0.74,0.493,0.781,0.263,0.647,0.054,0.719,0.143,0.138,0.041,0.004,0.017,0.011,948,73,43,36,49,62,0,2,38.973,3.001,1.768,1.48,2.014,2.549,0.0,0.082,0.589,61,17,34,55,607,134,211,41,3,0,33,2.508,0.699,1.398,2.261,24.954,5.509,8.674,1.686,0.123,0.0,1.357,76,21,3.124,0.863,0.276,2,0,0.082,0.0,0.3,0.7
16072,Vurnon Anita,Curaçao,Newcastle United,"Center Defensive Midfield, Left Back, Left Center Midfield, Left Defensive Midfield, Right Back, Right Center Midfield, Right Defensive Midfield",28,24,2186.7,1,0.286,8,2,5,0,3,5,0,0.041,0.012,0.329,0.082,0.206,0.0,0.25,0.125,0.036,0.714,0.375,0.625,0.0,3,12,0.123,0.494,1134,864,102,830,56,640,220,274,16,0,27,1,46.673,35.56,0.659,0.0,1.111,0.041,0.762,0.09,0.732,0.049,0.564,0.194,0.242,0.014,0.0,0.024,0.001,740,24,13,15,15,11,0,0,30.457,0.988,0.535,0.617,0.617,0.453,0.0,0.0,0.542,80,39,59,66,534,143,219,36,2,1,34,3.293,1.605,2.428,2.716,21.978,5.886,9.014,1.482,0.082,0.041,1.399,49,23,2.017,0.947,0.469,6,0,0.247,0.0,0.112,0.888
3509,Thibaut Courtois,Belgium,Chelsea,"Center Attacking Midfield, Goalkeeper, Right Defensive Midfield",23,23,2179.9,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,638,370,359,122,1,215,36,387,0,0,27,0,26.341,15.276,0.0,0.0,1.115,0.0,0.58,0.563,0.191,0.002,0.337,0.056,0.607,0.0,0.0,0.042,0.0,226,0,0,3,0,0,1,0,9.331,0.0,0.0,0.124,0.0,0.0,0.041,0.0,0.0,0,0,2,1,4,112,0,0,0,0,2,0.0,0.0,0.083,0.041,0.165,4.624,0.0,0.0,0.0,0.0,0.083,0,0,0.0,0.0,0.0,1,2,0.041,0.083,0.746,0.254
5108,Glyn Oliver Myhill,Wales,West Bromwich Albion,Goalkeeper,23,23,2176.8,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,661,310,49,472,0,94,22,545,0,0,16,0,27.329,12.817,0.0,0.0,0.662,0.0,0.469,0.074,0.714,0.0,0.142,0.033,0.825,0.0,0.0,0.024,0.0,239,0,0,3,0,0,1,0,9.881,0.0,0.0,0.124,0.0,0.0,0.041,0.0,0.0,0,0,0,3,0,112,0,1,0,0,0,0.0,0.0,0.0,0.124,0.0,4.631,0.0,0.041,0.0,0.0,0.0,0,0,0.0,0.0,0.0,2,0,0.083,0.0,0.094,0.906
3589,Yannick Bolasie Yala,"Congo, (Kinshasa)",Crystal Palace,"Center Attacking Midfield, Center Forward, Left Center Forward, Left Midfield, Left Wing, Right Center Forward, Right Midfield, Right Wing",26,23,2174.9,5,4.332,58,27,13,2,14,40,4,0.207,0.179,2.4,1.117,0.538,0.083,0.466,0.086,0.075,0.668,0.241,0.69,0.069,3,26,0.124,1.076,653,402,123,458,23,343,151,159,109,7,31,3,27.022,16.635,4.511,0.29,1.283,0.124,0.616,0.188,0.701,0.035,0.525,0.231,0.243,0.167,0.011,0.047,0.005,801,135,73,40,66,70,0,0,33.146,5.586,3.021,1.655,2.731,2.897,0.0,0.0,0.541,26,10,28,34,281,134,95,16,1,3,32,1.076,0.414,1.159,1.407,11.628,5.545,3.931,0.662,0.041,0.124,1.324,90,35,3.724,1.448,0.389,2,0,0.083,0.0,0.216,0.784
3288,Miguel Ángel Britos Cabrera,Uruguay,Watford,"Left Center Back, Right Center Back",24,24,2170.4,0,0.652,7,0,2,0,2,0,5,0.0,0.027,0.29,0.0,0.083,0.0,0.0,0.0,0.093,-0.652,0.286,0.0,0.714,0,0,0.0,0.0,772,529,532,125,75,359,82,331,1,0,22,1,32.013,21.936,0.041,0.0,0.912,0.041,0.685,0.689,0.162,0.097,0.465,0.106,0.429,0.001,0.0,0.028,0.001,446,8,7,18,6,3,1,0,18.494,0.332,0.29,0.746,0.249,0.124,0.041,0.0,0.875,30,27,178,35,171,73,70,9,1,3,21,1.244,1.12,7.381,1.451,7.091,3.027,2.903,0.373,0.041,0.124,0.871,130,89,5.391,3.691,0.685,7,0,0.29,0.0,0.81,0.19
3076,Ayoze Pérez Gutiérrez,Spain,Newcastle United,"Center Attacking Midfield, Center Forward, Left Attacking Midfield, Left Center Forward, Left Center Midfield, Left Defensive Midfield, Left Midfield, Left Wing, Right Center Forward, Right Center Midfield, Right Defensive Midfield, Right Wing",34,22,2150.5,6,3.685,51,16,20,2,6,44,1,0.251,0.154,2.134,0.67,0.837,0.084,0.314,0.118,0.072,2.315,0.118,0.863,0.02,2,28,0.084,1.172,658,463,63,564,12,431,95,132,34,1,25,5,27.538,19.377,1.423,0.042,1.046,0.209,0.704,0.096,0.857,0.018,0.655,0.144,0.201,0.052,0.002,0.038,0.008,778,108,58,52,74,74,0,1,32.56,4.52,2.427,2.176,3.097,3.097,0.0,0.042,0.537,58,34,17,64,580,143,175,43,4,1,41,2.427,1.423,0.711,2.678,24.273,5.985,7.324,1.8,0.167,0.042,1.716,63,14,2.637,0.586,0.222,4,0,0.167,0.0,0.102,0.898
42700,Micah Richards,England,Aston Villa,"Center Back, Right Back, Right Center Back",24,23,2143.5,1,1.712,14,2,2,1,1,1,12,0.042,0.072,0.588,0.084,0.084,0.042,0.143,0.071,0.122,-0.712,0.071,0.071,0.857,1,7,0.042,0.294,783,654,47,585,71,522,102,159,2,0,7,2,32.876,27.46,0.084,0.0,0.294,0.084,0.835,0.06,0.747,0.091,0.667,0.13,0.203,0.003,0.0,0.009,0.003,551,30,22,31,19,10,0,0,23.135,1.26,0.924,1.302,0.798,0.42,0.0,0.0,0.733,43,28,131,45,198,80,90,12,2,3,17,1.805,1.176,5.5,1.889,8.314,3.359,3.779,0.504,0.084,0.126,0.714,117,86,4.913,3.611,0.735,3,0,0.126,0.0,0.076,0.924
3349,Michail Antonio,Jamaica,West Ham United,"Left Midfield, Left Wing, Right Back, Right Center Back, Right Midfield, Right Wing, Right Wing Back",26,23,2138.4,8,5.605,56,20,11,4,17,22,16,0.337,0.236,2.357,0.842,0.463,0.168,0.357,0.143,0.1,2.395,0.304,0.393,0.286,3,22,0.126,0.926,708,460,76,437,34,344,148,216,56,4,30,3,29.798,19.36,2.357,0.168,1.263,0.126,0.65,0.107,0.617,0.048,0.486,0.209,0.305,0.079,0.006,0.042,0.004,690,94,59,37,57,70,1,2,29.04,3.956,2.483,1.557,2.399,2.946,0.042,0.084,0.628,50,51,60,56,341,125,139,21,8,7,27,2.104,2.146,2.525,2.357,14.352,5.261,5.85,0.884,0.337,0.295,1.136,114,59,4.798,2.483,0.518,3,0,0.126,0.0,0.168,0.832
9485,Craig Gardner,England,West Bromwich Albion,"Center Attacking Midfield, Center Forward, Left Back, Left Center Back, Left Center Forward, Left Center Midfield, Left Midfield, Left Wing, Right Back, Right Center Midfield, Right Defensive Midfield, Right Midfield, Right Wing, Right Wing Back",34,20,2135.8,3,3.893,50,10,18,2,15,28,7,0.126,0.164,2.107,0.421,0.758,0.084,0.2,0.06,0.078,-0.893,0.3,0.56,0.14,3,26,0.126,1.096,745,420,97,536,50,333,130,282,44,2,34,4,31.393,17.698,1.854,0.084,1.433,0.169,0.564,0.13,0.719,0.067,0.447,0.174,0.379,0.059,0.003,0.046,0.005,489,22,9,27,20,39,0,1,20.606,0.927,0.379,1.138,0.843,1.643,0.0,0.042,0.409,57,20,32,63,511,96,172,39,2,1,48,2.402,0.843,1.348,2.655,21.533,4.045,7.248,1.643,0.084,0.042,2.023,118,53,4.972,2.233,0.449,5,0,0.211,0.0,0.166,0.834
20287,John Terry,England,Chelsea,"Center Attacking Midfield, Center Back, Left Center Back",24,24,2127.8,1,1.154,10,2,3,0,0,3,7,0.042,0.049,0.423,0.085,0.127,0.0,0.2,0.1,0.115,-0.154,0.0,0.3,0.7,0,3,0.0,0.127,933,853,319,473,84,673,146,114,0,0,15,0,39.463,36.08,0.0,0.0,0.634,0.0,0.914,0.342,0.507,0.09,0.721,0.156,0.122,0.0,0.0,0.016,0.0,482,3,1,6,1,0,1,1,20.387,0.127,0.042,0.254,0.042,0.0,0.042,0.042,0.333,28,27,120,38,116,42,61,7,1,1,10,1.184,1.142,5.076,1.607,4.906,1.776,2.58,0.296,0.042,0.042,0.423,102,65,4.314,2.749,0.637,5,2,0.211,0.085,0.401,0.599
4746,Younes Kaboul,France,Sunderland,Left Center Back,23,22,2124.1,0,0.756,11,5,1,0,0,2,8,0.0,0.032,0.466,0.212,0.042,0.0,0.455,0.0,0.069,-0.756,0.0,0.182,0.727,1,6,0.042,0.254,692,465,155,417,74,360,64,268,7,3,18,2,29.321,19.702,0.297,0.127,0.763,0.085,0.672,0.224,0.603,0.107,0.52,0.092,0.387,0.01,0.004,0.026,0.003,430,14,12,8,7,6,1,0,18.219,0.593,0.508,0.339,0.297,0.254,0.042,0.0,0.857,43,39,191,57,286,79,66,12,0,4,17,1.822,1.652,8.093,2.415,12.118,3.347,2.796,0.508,0.0,0.169,0.72,163,89,6.906,3.771,0.546,5,1,0.212,0.042,0.27,0.73
10503,Billy Jones,England,Sunderland,"Left Back, Left Center Back, Right Back, Right Center Back, Right Wing Back",24,23,2121.0,1,1.821,13,4,4,0,3,8,2,0.042,0.077,0.552,0.17,0.17,0.0,0.308,0.077,0.14,-0.821,0.231,0.615,0.154,0,10,0.0,0.424,847,588,110,400,59,319,269,259,18,1,12,0,35.941,24.95,0.764,0.042,0.509,0.0,0.694,0.13,0.472,0.07,0.377,0.318,0.306,0.021,0.001,0.014,0.0,444,17,12,15,19,16,0,0,18.84,0.721,0.509,0.636,0.806,0.679,0.0,0.0,0.706,81,19,59,67,522,93,135,30,0,1,39,3.437,0.806,2.504,2.843,22.15,3.946,5.728,1.273,0.0,0.042,1.655,104,70,4.413,2.97,0.673,8,0,0.339,0.0,0.217,0.783
16890,John O''Shea,Ireland,Sunderland,"Center Back, Center Defensive Midfield, Left Center Back, Right Center Back, Right Center Midfield",28,23,2116.2,0,0.436,8,3,1,0,1,0,7,0.0,0.019,0.34,0.128,0.043,0.0,0.375,0.0,0.054,-0.436,0.125,0.0,0.875,0,1,0.0,0.043,611,448,126,367,75,315,96,200,1,0,21,2,25.985,19.053,0.043,0.0,0.893,0.085,0.733,0.206,0.601,0.123,0.516,0.157,0.327,0.002,0.0,0.034,0.003,327,1,1,12,4,2,1,0,13.907,0.043,0.043,0.51,0.17,0.085,0.043,0.0,1.0,32,31,175,31,185,58,63,13,1,1,23,1.361,1.318,7.443,1.318,7.868,2.467,2.679,0.553,0.043,0.043,0.978,121,82,5.146,3.487,0.678,2,0,0.085,0.0,0.257,0.743
3810,Shinji Okazaki,Japan,Leicester City,"Center Attacking Midfield, Left Center Forward, Left Midfield, Right Center Forward, Right Center Midfield, Right Midfield",36,28,2115.6,5,7.122,44,11,17,4,15,16,13,0.213,0.303,1.872,0.468,0.723,0.17,0.25,0.114,0.162,-2.122,0.341,0.364,0.295,0,17,0.0,0.723,521,389,97,301,56,324,119,78,10,3,3,1,22.164,16.548,0.425,0.128,0.128,0.043,0.747,0.186,0.578,0.107,0.622,0.228,0.15,0.019,0.006,0.006,0.002,481,45,23,57,68,72,0,0,20.462,1.914,0.978,2.425,2.893,3.063,0.0,0.0,0.511,37,11,17,43,515,86,131,23,4,1,32,1.574,0.468,0.723,1.829,21.909,3.659,5.573,0.978,0.17,0.043,1.361,255,74,10.848,3.148,0.29,1,0,0.043,0.0,0.261,0.739
3958,Pedro Eliezer Rodríguez Ledesma,Spain,Chelsea,"Left Center Midfield, Left Defensive Midfield, Left Midfield, Left Wing, Right Midfield, Right Wing, Right Wing Back",29,24,2112.6,7,5.979,59,15,11,5,21,36,2,0.298,0.255,2.513,0.639,0.469,0.213,0.254,0.119,0.101,1.021,0.356,0.61,0.034,2,41,0.085,1.747,1049,835,237,776,18,772,148,129,47,5,36,3,44.689,35.572,2.002,0.213,1.534,0.128,0.796,0.226,0.74,0.017,0.736,0.141,0.123,0.045,0.005,0.034,0.003,1106,99,59,58,42,49,0,1,47.117,4.218,2.513,2.471,1.789,2.087,0.0,0.043,0.596,41,14,6,57,382,174,142,36,4,0,26,1.747,0.596,0.256,2.428,16.274,7.413,6.049,1.534,0.17,0.0,1.108,41,5,1.747,0.213,0.122,3,0,0.128,0.0,0.241,0.759
20527,Jonas Olsson,Sweden,West Bromwich Albion,"Left Back, Left Center Back, Right Wing",28,25,2107.6,1,1.062,6,2,1,0,1,0,5,0.043,0.045,0.256,0.085,0.043,0.0,0.333,0.167,0.177,-0.062,0.167,0.0,0.833,1,4,0.043,0.171,575,399,431,40,63,282,68,225,0,1,12,3,24.554,17.038,0.0,0.043,0.512,0.128,0.694,0.75,0.07,0.11,0.49,0.118,0.391,0.0,0.002,0.021,0.005,313,3,2,8,1,3,2,0,13.366,0.128,0.085,0.342,0.043,0.128,0.085,0.0,0.667,18,18,165,58,159,47,46,11,0,1,23,0.769,0.769,7.046,2.477,6.79,2.007,1.964,0.47,0.0,0.043,0.982,103,81,4.398,3.459,0.786,5,0,0.214,0.0,0.915,0.085
3501,Philippe Coutinho Correia,Brazil,Liverpool,"Center Attacking Midfield, Center Midfield, Left Attacking Midfield, Left Center Midfield, Left Midfield, Left Wing, Right Back, Right Midfield, Right Wing",26,24,2104.8,8,7.128,111,29,27,0,15,95,1,0.342,0.305,4.746,1.24,1.155,0.0,0.261,0.072,0.064,0.872,0.135,0.856,0.009,5,48,0.214,2.052,1147,872,91,999,32,772,174,201,27,3,35,23,49.045,37.286,1.155,0.128,1.497,0.983,0.76,0.079,0.871,0.028,0.673,0.152,0.175,0.024,0.003,0.031,0.02,1126,93,51,38,60,52,0,0,48.147,3.977,2.181,1.625,2.566,2.223,0.0,0.0,0.548,32,24,8,49,383,139,152,39,1,0,14,1.368,1.026,0.342,2.095,16.377,5.944,6.499,1.668,0.043,0.0,0.599,46,9,1.967,0.385,0.196,4,1,0.171,0.043,0.088,0.912
3533,Xherdan Shaqiri,Switzerland,Stoke City,"Center Attacking Midfield, Left Center Forward, Left Midfield, Right Defensive Midfield, Right Midfield, Right Wing",27,27,2097.9,3,2.463,39,12,10,1,36,3,0,0.129,0.106,1.673,0.515,0.429,0.043,0.308,0.077,0.063,0.537,0.923,0.077,0.0,5,48,0.215,2.059,835,577,644,159,20,473,130,232,81,5,50,14,35.822,24.753,3.475,0.215,2.145,0.601,0.691,0.771,0.19,0.024,0.566,0.156,0.278,0.097,0.006,0.06,0.017,850,86,42,33,49,61,0,2,36.465,3.689,1.802,1.416,2.102,2.617,0.0,0.086,0.488,19,11,5,12,253,124,73,13,0,0,30,0.815,0.472,0.215,0.515,10.854,5.32,3.132,0.558,0.0,0.0,1.287,27,5,1.158,0.215,0.185,3,0,0.129,0.0,0.808,0.192
3389,Eliaquim Mangala,France,Manchester City,Left Center Back,23,23,2091.0,0,0.787,6,2,0,1,0,0,5,0.0,0.034,0.258,0.086,0.0,0.043,0.333,0.0,0.131,-0.787,0.0,0.0,0.833,0,0,0.0,0.0,1011,894,555,379,40,823,76,112,0,0,18,0,43.515,38.479,0.0,0.0,0.775,0.0,0.884,0.549,0.375,0.04,0.814,0.075,0.111,0.0,0.0,0.018,0.0,750,8,6,8,11,5,0,0,32.281,0.344,0.258,0.344,0.473,0.215,0.0,0.0,0.75,37,33,129,29,238,95,110,20,2,1,41,1.593,1.42,5.552,1.248,10.244,4.089,4.735,0.861,0.086,0.043,1.765,87,58,3.745,2.496,0.667,8,0,0.344,0.0,0.594,0.406
3089,Kevin De Bruyne,Belgium,Manchester City,"Center Attacking Midfield, Center Forward, Left Center Forward, Left Center Midfield, Left Midfield, Left Wing, Right Center Forward, Right Midfield, Right Wing",25,22,2085.6,7,4.502,48,25,16,0,9,39,0,0.302,0.194,2.071,1.079,0.69,0.0,0.521,0.146,0.094,2.498,0.188,0.812,0.0,9,78,0.388,3.366,1314,946,127,1124,29,916,174,224,89,11,65,15,56.703,40.823,3.841,0.475,2.805,0.647,0.72,0.097,0.855,0.022,0.697,0.132,0.17,0.068,0.008,0.049,0.011,1107,73,43,23,39,49,0,1,47.77,3.15,1.856,0.993,1.683,2.114,0.0,0.043,0.589,30,18,15,35,450,126,162,43,4,1,20,1.295,0.777,0.647,1.51,19.419,5.437,6.991,1.856,0.173,0.043,0.863,59,17,2.546,0.734,0.288,2,0,0.086,0.0,0.105,0.895
3645,Gary Cahill,England,Chelsea,"Center Attacking Midfield, Left Center Back, Right Center Back",23,21,2064.8,2,1.084,14,3,2,0,2,4,8,0.087,0.047,0.61,0.131,0.087,0.0,0.214,0.143,0.077,0.916,0.143,0.286,0.571,0,2,0.0,0.087,743,643,80,555,56,538,85,120,0,0,11,1,32.386,28.027,0.0,0.0,0.479,0.044,0.865,0.108,0.747,0.075,0.724,0.114,0.162,0.0,0.0,0.015,0.001,492,4,4,20,6,3,0,0,21.445,0.174,0.174,0.872,0.262,0.131,0.0,0.0,1.0,31,17,150,57,192,82,59,7,1,1,24,1.351,0.741,6.538,2.485,8.369,3.574,2.572,0.305,0.044,0.044,1.046,145,92,6.32,4.01,0.634,2,0,0.087,0.0,0.128,0.872
